Date,Open,High,Low,Close,Adj Close,Volume
20/12/2016,13.536667,13.933333,13.5,13.919333,13.919333,70336500
21/12/2016,13.896667,14.148667,13.827333,13.846667,13.846667,78114000
22/12/2016,13.881333,13.999333,13.766667,13.896667,13.896667,46666500
23/12/2016,13.866667,14.23,13.847333,14.222667,14.222667,70057500
27/12/2016,14.325333,14.816667,14.294667,14.635333,14.635333,88735500
28/12/2016,14.768667,14.92,14.48,14.649333,14.649333,56737500
29/12/2016,14.570667,14.613333,14.274667,14.312,14.312,60675000
30/12/2016,14.42,14.5,14.112,14.246,14.246,69639000
03/01/2017,14.324,14.688667,14.064,14.466,14.466,88849500
04/01/2017,14.316667,15.2,14.287333,15.132667,15.132667,168202500
05/01/2017,15.094667,15.165333,14.796667,15.116667,15.116667,88675500
06/01/2017,15.128667,15.354,15.03,15.267333,15.267333,82918500
09/01/2017,15.264667,15.461333,15.2,15.418667,15.418667,59692500
10/01/2017,15.466667,15.466667,15.126,15.324667,15.324667,54900000
11/01/2017,15.271333,15.332,15.112,15.315333,15.315333,54762000
12/01/2017,15.270667,15.38,15.038667,15.306,15.306,56853000
13/01/2017,15.333333,15.856667,15.306,15.85,15.85,91395000
17/01/2017,15.78,15.997333,15.624667,15.705333,15.705333,69262500
18/01/2017,15.776667,15.980667,15.705333,15.890667,15.890667,56535000
19/01/2017,16.483334,16.578667,16.049999,16.250668,16.250668,115984500
20/01/2017,16.364,16.4,16.200666,16.315332,16.315332,63064500
23/01/2017,16.389999,16.726,16.366667,16.594667,16.594667,93943500
24/01/2017,16.666668,16.986668,16.643333,16.974001,16.974001,74482500
25/01/2017,17.153999,17.230667,16.786667,16.964666,16.964666,77139000
26/01/2017,16.952667,17.049334,16.716667,16.834,16.834,47281500
27/01/2017,16.758667,16.866667,16.568001,16.863333,16.863333,47494500
30/01/2017,16.835333,17.019333,16.473333,16.708668,16.708668,57016500
31/01/2017,16.615999,17.059334,16.513332,16.795334,16.795334,61741500
01/02/2017,16.870001,16.879999,16.603333,16.615999,16.615999,59382000
02/02/2017,16.556,16.827999,16.514,16.77,16.77,37497000
03/02/2017,16.794001,16.812,16.645332,16.755333,16.755333,32800500
06/02/2017,16.733334,17.188,16.708668,17.184668,17.184668,53437500
07/02/2017,17.212667,17.333332,17.094667,17.165333,17.165333,63672000
08/02/2017,17.156668,17.557333,17.08,17.472,17.472,58995000
09/02/2017,17.75,18.078667,17.743334,17.946667,17.946667,117303000
10/02/2017,17.986,18.063334,17.740667,17.948668,17.948668,54295500
13/02/2017,18.049334,18.719334,18.034,18.706667,18.706667,105444000
14/02/2017,18.601999,19.159332,18.573999,18.732,18.732,110178000
15/02/2017,18.666668,18.816,18.429333,18.650667,18.650667,74218500
16/02/2017,18.506666,18.666668,17.9,17.93,17.93,106159500
17/02/2017,17.719999,18.192667,17.610001,18.148666,18.148666,93856500
21/02/2017,18.363333,18.76,18.267332,18.492666,18.492666,85150500
22/02/2017,18.687332,18.896667,18.173332,18.233999,18.233999,131325000
23/02/2017,17.6,17.643999,17.037333,17.066,17.066,223728000
24/02/2017,16.844,17.216667,16.68,17.133333,17.133333,122574000
27/02/2017,16.544666,16.557333,16.134001,16.415333,16.415333,171912000
28/02/2017,16.279333,16.733334,16.26,16.666,16.666,91171500
01/03/2017,16.945333,16.99,16.607332,16.667999,16.667999,72142500
02/03/2017,16.647333,16.885332,16.551332,16.698668,16.698668,50277000
03/03/2017,16.716,16.793333,16.6,16.771334,16.771334,43791000
06/03/2017,16.527332,16.780001,16.500668,16.747334,16.747334,50332500
07/03/2017,16.794666,16.926001,16.554667,16.572666,16.572666,51892500
08/03/2017,16.466667,16.671333,16.354668,16.458,16.458,55878000
09/03/2017,16.508667,16.577333,16.200001,16.326668,16.326668,58189500
10/03/2017,16.414,16.433332,16.200001,16.246,16.246,45994500
13/03/2017,16.321333,16.456667,16.185333,16.411333,16.411333,45339000
14/03/2017,16.407333,17.208,16.401333,17.200001,17.200001,113976000
15/03/2017,17.133333,17.4,16.951332,17.048668,17.048668,79962000
16/03/2017,17.493334,17.716667,17.270666,17.469999,17.469999,106983000
17/03/2017,17.6,17.688667,17.413334,17.433332,17.433332,97462500
20/03/2017,17.373333,17.636667,17.254667,17.461332,17.461332,54214500
21/03/2017,17.521999,17.653334,16.682667,16.712,16.712,103629000
22/03/2017,16.770666,17.004667,16.700666,17.000668,17.000668,60889500
23/03/2017,17.025999,17.177999,16.886667,16.985332,16.985332,49803000
24/03/2017,17.046667,17.592667,17.000668,17.544001,17.544001,84709500
27/03/2017,17.373333,18.038,17.316668,18.014668,18.014668,93462000
28/03/2017,18.468,18.712,18.333332,18.496668,18.496668,119814000
29/03/2017,18.556,18.639999,18.369333,18.492001,18.492001,55143000
30/03/2017,18.535999,18.799999,18.480667,18.528,18.528,62226000
31/03/2017,18.582001,18.645332,18.421333,18.553333,18.553333,49419000
03/04/2017,19.126667,19.933332,18.972,19.901333,19.901333,208329000
04/04/2017,19.792667,20.320667,19.635332,20.246668,20.246668,152019000
05/04/2017,20.136,20.325333,19.613333,19.666668,19.666668,118213500
06/04/2017,19.792,20.129333,19.606667,19.913334,19.913334,82809000
07/04/2017,19.833332,20.179333,19.809999,20.169333,20.169333,68694000
10/04/2017,20.610001,20.915333,20.580667,20.826,20.826,114967500
11/04/2017,20.892,20.898001,20.366667,20.580667,20.580667,85869000
12/04/2017,20.422667,20.563334,19.754667,19.789333,19.789333,90760500
13/04/2017,19.780001,20.492666,19.686666,20.266666,20.266666,139269000
17/04/2017,20.18,20.266666,19.912001,20.096001,20.096001,62080500
18/04/2017,19.98,20.056,19.860001,20.016666,20.016666,45535500
19/04/2017,20.164,20.441334,20.140667,20.368,20.368,58470000
20/04/2017,20.434,20.610001,20.015333,20.167334,20.167334,92241000
21/04/2017,20.133333,20.426666,20.028,20.373333,20.373333,67647000
24/04/2017,20.614668,20.703333,20.401333,20.535334,20.535334,76252500
25/04/2017,20.533333,20.931999,20.390667,20.919333,20.919333,101065500
26/04/2017,20.824667,20.966667,20.6,20.677999,20.677999,70425000
27/04/2017,20.779333,20.872667,20.5,20.575333,20.575333,52029000
28/04/2017,20.655333,20.986668,20.533333,20.938,20.938,67582500
01/05/2017,20.992001,21.816668,20.987333,21.521999,21.521999,132444000
02/05/2017,21.6,21.844,21.104,21.259333,21.259333,80742000
03/05/2017,21.177999,21.435333,20.696667,20.734667,20.734667,107001000
04/05/2017,20.496,20.518,19.384001,19.697332,19.697332,212280000
05/05/2017,19.866667,20.57,19.786667,20.556667,20.556667,122659500
08/05/2017,20.726667,20.919333,20.388,20.479334,20.479334,105097500
09/05/2017,20.625334,21.466,20.606667,21.417334,21.417334,145147500
10/05/2017,21.437332,21.700001,21.208,21.681334,21.681334,86124000
11/05/2017,21.559999,21.733334,21.306667,21.540001,21.540001,71307000
12/05/2017,21.698668,21.799999,21.435333,21.653999,21.653999,61824000
15/05/2017,21.225332,21.346666,20.835333,21.058666,21.058666,114330000
16/05/2017,21.172667,21.337334,21.009333,21.134001,21.134001,62287500
17/05/2017,20.959333,20.975332,20.366667,20.407333,20.407333,100678500
18/05/2017,20.466667,20.929333,20.354,20.870667,20.870667,84807000
19/05/2017,21.033333,21.1,20.68,20.722,20.722,70314000
22/05/2017,20.853333,20.958,20.453333,20.690001,20.690001,64938000
23/05/2017,20.697332,20.715334,20.232,20.257334,20.257334,64776000
24/05/2017,20.434,20.733334,20.360001,20.681334,20.681334,75499500
25/05/2017,20.734667,21.131332,20.520666,21.122,21.122,75210000
26/05/2017,21.152,21.699333,21.087334,21.676001,21.676001,117033000
30/05/2017,21.733334,22.418667,21.717333,22.34,22.34,116743500
31/05/2017,22.512667,22.859333,22.344,22.733999,22.733999,149451000
01/06/2017,22.933332,22.992001,22.486,22.691334,22.691334,114120000
02/06/2017,22.651333,22.858667,22.395332,22.656668,22.656668,83853000
05/06/2017,22.566668,23.229334,22.280666,23.154667,23.154667,101766000
06/06/2017,22.98,23.966,22.664667,23.523333,23.523333,166302000
07/06/2017,23.756001,24.033333,23.676001,23.976667,23.976667,140970000
08/06/2017,24.25,24.793333,24.014668,24.666668,24.666668,135922500
09/06/2017,24.961332,25.124666,23.653334,23.821333,23.821333,258921000
12/06/2017,23.865999,24.299999,23.374666,23.934,23.934,157765500
13/06/2017,24.507999,25.066668,24.440666,25.063334,25.063334,177118500
14/06/2017,25.406,25.616667,25.087334,25.377333,25.377333,192276000
15/06/2017,24.833332,25.030666,24.432667,25.022667,25.022667,156397500
16/06/2017,25.198668,25.200666,24.673332,24.76,24.76,100965000
19/06/2017,25,25.113333,24.52,24.653334,24.653334,98239500
20/06/2017,25.111334,25.258667,24.648666,24.816,24.816,111580500
21/06/2017,24.956667,25.132668,24.534666,25.093332,25.093332,73848000
22/06/2017,25.199333,25.666668,24.904667,25.507334,25.507334,112947000
23/06/2017,25.496668,25.799334,25.290001,25.563334,25.563334,96687000
26/06/2017,25.779333,25.796667,24.873333,25.166,25.166,99061500
27/06/2017,25.093332,25.093332,24.134666,24.158001,24.158001,104946000
28/06/2017,24.445333,24.782667,24.167999,24.749332,24.749332,94537500
29/06/2017,24.707333,24.733334,23.606667,24.049999,24.049999,123315000
30/06/2017,24.247334,24.451332,23.974667,24.107332,24.107332,87727500
03/07/2017,24.682667,24.756666,23.433332,23.507999,23.507999,94581000
05/07/2017,23.146667,23.149332,21.755333,21.806,21.806,255700500
06/07/2017,21.150667,21.386,20.42,20.588667,20.588667,289867500
07/07/2017,20.9,21.133333,20.492001,20.881332,20.881332,212653500
10/07/2017,20.860001,21.195999,20.208668,21.07,21.07,207313500
11/07/2017,21.066668,21.818666,20.953333,21.814667,21.814667,173391000
12/07/2017,22.026667,22.206667,21.633333,21.968,21.968,155191500
13/07/2017,22.007334,22.106667,21.331333,21.560667,21.560667,128917500
14/07/2017,21.546,21.894667,21.414667,21.851999,21.851999,84378000
17/07/2017,21.702667,21.806667,20.896667,21.304667,21.304667,148153500
18/07/2017,21.166668,21.941999,21.044001,21.882668,21.882668,95605500
19/07/2017,21.882,22.110001,21.548,21.684,21.684,95355000
20/07/2017,21.793333,22.014668,21.613333,21.994667,21.994667,77493000
21/07/2017,21.964001,22.084,21.719999,21.893333,21.893333,73524000
24/07/2017,22.016001,22.893333,22.000668,22.834667,22.834667,129556500
25/07/2017,23,23.040001,22.276667,22.639999,22.639999,104838000
26/07/2017,22.690666,23.033333,22.541332,22.923332,22.923332,72312000
27/07/2017,23.066668,23.166668,21.752666,22.297333,22.297333,124536000
28/07/2017,22.459333,22.639999,22.167334,22.337999,22.337999,73206000
31/07/2017,22.366667,22.766001,21.402666,21.564667,21.564667,128026500
01/08/2017,21.533333,21.629999,21.075333,21.304667,21.304667,124546500
02/08/2017,21.262667,21.808001,20.747999,21.726,21.726,196372500
03/08/2017,23.021999,23.333332,22.876667,23.139334,23.139334,203025000
04/08/2017,23.133333,23.818001,22.886667,23.794001,23.794001,139033500
07/08/2017,23.823334,23.965334,23.516666,23.677999,23.677999,94867500
08/08/2017,23.835333,24.572001,23.826668,24.348,24.348,111747000
09/08/2017,24.066668,24.666668,23.93,24.235332,24.235332,103381500
10/08/2017,24.106667,24.443333,23.643999,23.693333,23.693333,106393500
11/08/2017,23.798,24.084,23.574667,23.858,23.858,65487000
14/08/2017,24.308666,24.510668,24.173332,24.253332,24.253332,67788000
15/08/2017,24.346666,24.365999,23.958,24.155333,24.155333,46276500
16/08/2017,24.200001,24.433332,24.167999,24.194,24.194,51207000
17/08/2017,24.080667,24.219999,23.439333,23.461332,23.461332,75415500
18/08/2017,23.527332,23.6,23.053333,23.164,23.164,81123000
21/08/2017,23.054667,23.054667,22.123333,22.524,22.524,97431000
22/08/2017,22.742001,22.816,22.491333,22.756666,22.756666,64830000
23/08/2017,22.599333,23.566,22.553333,23.518,23.518,74317500
24/08/2017,23.501333,23.777332,23.316,23.528667,23.528667,68770500
25/08/2017,23.615999,23.712667,23.153334,23.203333,23.203333,52260000
28/08/2017,23.152,23.156668,22.648001,23.044001,23.044001,56460000
29/08/2017,22.632,23.27,22.583332,23.157333,23.157333,61105500
30/08/2017,23.311333,23.564667,23.133333,23.545334,23.545334,51193500
31/08/2017,23.57,23.896,23.521334,23.726667,23.726667,61092000
01/09/2017,23.741333,23.839333,23.579332,23.693333,23.693333,45742500
05/09/2017,23.586666,23.699333,23.059334,23.306,23.306,57526500
06/09/2017,23.299999,23.398666,22.770666,22.968666,22.968666,61371000
07/09/2017,23.065332,23.498667,22.896667,23.374001,23.374001,63588000
08/09/2017,23.266001,23.318666,22.82,22.893333,22.893333,48952500
11/09/2017,23.423332,24.247334,23.333332,24.246,24.246,115006500
12/09/2017,24.299334,24.584,24.026667,24.183332,24.183332,89593500
13/09/2017,24.254667,24.538,23.972668,24.415333,24.415333,62778000
14/09/2017,24.288668,25.197332,24.175333,25.176001,25.176001,108037500
15/09/2017,24.967333,25.333332,24.846666,25.320667,25.320667,81307500
18/09/2017,25.35,25.974001,25.178667,25.666668,25.666668,107820000
19/09/2017,25.333332,25.492666,24.904667,25.006666,25.006666,96778500
20/09/2017,24.866667,25.216667,24.738001,24.927334,24.927334,73786500
21/09/2017,24.993334,25.122,24.300667,24.431999,24.431999,69273000
22/09/2017,24.432667,24.66,23.392,23.406,23.406,122391000
25/09/2017,23.543333,23.831333,22.858667,22.999332,22.999332,114088500
26/09/2017,23.395332,23.416,22.726667,23.016666,23.016666,107344500
27/09/2017,23.326668,23.432667,22.700001,22.731333,22.731333,90904500
28/09/2017,22.658667,22.85,22.360001,22.639999,22.639999,79794000
29/09/2017,22.790667,22.978666,22.573334,22.74,22.74,76606500
02/10/2017,22.834667,22.913334,22.367332,22.768667,22.768667,79302000
03/10/2017,22.393333,23.236668,22.085333,23.209333,23.209333,152304000
04/10/2017,23.416668,23.908001,23.306667,23.667334,23.667334,122452500
05/10/2017,23.733334,23.829332,23.423332,23.688667,23.688667,62575500
06/10/2017,23.540001,24.006666,23.483334,23.792,23.792,64462500
09/10/2017,23.309999,23.450001,22.844667,22.862667,22.862667,112405500
10/10/2017,23.120001,23.708668,23.035334,23.705999,23.705999,104677500
11/10/2017,23.592667,23.84,23.41,23.639999,23.639999,67512000
12/10/2017,23.530001,23.985332,23.509333,23.712,23.712,61305000
13/10/2017,23.798668,23.899332,23.578667,23.704666,23.704666,53107500
16/10/2017,23.584,23.632,23.143999,23.373333,23.373333,80632500
17/10/2017,23.393999,23.747999,23.337999,23.716667,23.716667,49399500
18/10/2017,23.731333,24.200001,23.608667,23.976667,23.976667,74086500
19/10/2017,23.704,23.809999,23.213333,23.454,23.454,75927000
20/10/2017,23.512667,23.636667,22.955999,23.006666,23.006666,73956000
23/10/2017,23.325333,23.33,22.416668,22.468,22.468,86209500
24/10/2017,22.586666,22.853333,22.410667,22.489332,22.489332,67375500
25/10/2017,22.446667,22.5,21.570667,21.722668,21.722668,128911500
26/10/2017,21.851999,22.015333,21.546667,21.744667,21.744667,75352500
27/10/2017,21.316668,21.639334,21.110666,21.391333,21.391333,104695500
30/10/2017,21.278667,21.585333,21.15,21.338667,21.338667,63816000
31/10/2017,21.348667,22.129999,21.345333,22.101999,22.101999,85084500
01/11/2017,22.15,22.174,21.350668,21.405333,21.405333,126859500
02/11/2017,20.008667,20.579332,19.508667,19.950666,19.950666,296871000
03/11/2017,19.966667,20.416668,19.675333,20.406,20.406,133410000
06/11/2017,20.466667,20.5,19.934,20.185333,20.185333,97290000
07/11/2017,20.068001,20.433332,20.002001,20.403334,20.403334,79414500
08/11/2017,20.366667,20.459333,20.086666,20.292667,20.292667,70879500
09/11/2017,20.166668,20.297333,19.753332,20.199333,20.199333,81706500
10/11/2017,20.166668,20.557333,20.123333,20.199333,20.199333,69381000
13/11/2017,20.008667,21.120001,19.940666,21.026667,21.026667,113773500
14/11/2017,21,21.09,20.459999,20.58,20.58,85141500
15/11/2017,20.400667,20.832666,20.1,20.753332,20.753332,89680500
16/11/2017,20.932667,21.209333,20.753332,20.833332,20.833332,87331500
17/11/2017,21.711332,21.778,20.876667,21.003332,21.003332,206026500
20/11/2017,20.919333,21.033333,20.316668,20.582666,20.582666,123715500
21/11/2017,20.724001,21.215334,20.580667,21.187332,21.187332,108919500
22/11/2017,21.118,21.161333,20.789333,20.84,20.84,73764000
24/11/2017,20.919333,21.094,20.733334,21.036667,21.036667,48661500
27/11/2017,20.883333,21.156,20.634001,21.120667,21.120667,68338500
28/11/2017,21.090668,21.333332,20.927999,21.17,21.17,74242500
29/11/2017,21.153334,21.200001,20.082001,20.502666,20.502666,131511000
30/11/2017,20.570667,20.713333,20.302668,20.59,20.59,65274000
01/12/2017,20.362667,20.688,20.336666,20.435333,20.435333,64393500
04/12/2017,20.433332,20.551332,20.040667,20.346666,20.346666,87526500
05/12/2017,20.133333,20.533333,20.066668,20.246668,20.246668,69697500
06/12/2017,20.006666,20.892668,20,20.884001,20.884001,107929500
07/12/2017,20.799999,21.242001,20.736668,20.749332,20.749332,71709000
08/12/2017,20.973333,21.132,20.750668,21.008667,21.008667,52027500
11/12/2017,20.975332,21.934,20.916668,21.927334,21.927334,119070000
12/12/2017,22.030001,22.762667,22.002001,22.735332,22.735332,130998000
13/12/2017,22.728666,22.948,22.433332,22.601999,22.601999,93322500
14/12/2017,22.733999,23.162666,22.459999,22.525999,22.525999,86998500
15/12/2017,22.802668,22.926666,22.384001,22.896667,22.896667,103998000
18/12/2017,22.993334,23.115334,22.505333,22.591333,22.591333,82143000
19/12/2017,22.684,22.766001,22.02,22.073334,22.073334,102375000
20/12/2017,22.179333,22.206667,21.669333,21.931999,21.931999,89307000
21/12/2017,21.972668,22.249332,21.813999,22.110666,22.110666,65778000
22/12/2017,21.967333,22.061333,21.654667,21.68,21.68,63237000
26/12/2017,21.588667,21.596001,21.105333,21.152666,21.152666,65676000
27/12/2017,21.066668,21.178667,20.716667,20.775999,20.775999,70681500
28/12/2017,20.783333,21.054667,20.636,21.024,21.024,64744500
29/12/2017,21.078667,21.094,20.666668,20.756666,20.756666,56658000
02/01/2018,20.799999,21.474001,20.733334,21.368668,21.368668,65283000
03/01/2018,21.4,21.683332,21.036667,21.15,21.15,67822500
04/01/2018,20.858,21.236668,20.378668,20.974667,20.974667,149194500
05/01/2018,21.108,21.149332,20.799999,21.105333,21.105333,68868000
08/01/2018,21.066668,22.468,21.033333,22.427334,22.427334,147891000
09/01/2018,22.344,22.586666,21.826668,22.246,22.246,107199000
10/01/2018,22.146667,22.466667,22,22.32,22.32,64648500
11/01/2018,22.349333,22.987333,22.217333,22.530001,22.530001,99682500
12/01/2018,22.575333,22.694,22.244667,22.414667,22.414667,72376500
16/01/2018,22.502666,23,22.32,22.670668,22.670668,97114500
17/01/2018,22.698,23.266666,22.65,23.143999,23.143999,106552500
18/01/2018,23.044666,23.486668,22.916,22.971333,22.971333,85287000
19/01/2018,23,23.372667,22.84,23.334667,23.334667,73324500
22/01/2018,23.293333,23.855333,23.280001,23.437332,23.437332,93156000
23/01/2018,24,24.033333,23.4,23.519333,23.519333,81981000
24/01/2018,23.638666,23.65,22.901333,23.059334,23.059334,79312500
25/01/2018,23.218,23.280001,22.426666,22.509333,22.509333,101104500
26/01/2018,22.766666,22.933332,22.380667,22.856667,22.856667,68091000
29/01/2018,22.656668,23.389999,22.552,23.302,23.302,71206500
30/01/2018,23.009333,23.218,22.811333,23.054667,23.054667,70765500
31/01/2018,23.167334,23.746,23.012667,23.620667,23.620667,93211500
01/02/2018,23.4,23.977333,23.242001,23.283333,23.283333,62965500
02/02/2018,23.229334,23.463333,22.700666,22.916668,22.916668,55572000
05/02/2018,22.531334,22.964666,22.200001,22.208668,22.208668,66961500
06/02/2018,21.680668,22.414667,21.566668,22.264668,22.264668,76326000
07/02/2018,22.599333,23.066668,22.377333,23,23,104538000
08/02/2018,22.887333,23.241333,20.973333,21.015333,21.015333,154719000
09/02/2018,21.328667,21.398666,19.650667,20.694668,20.694668,194005500
12/02/2018,21.075333,21.205334,20.416668,21.048668,21.048668,93417000
13/02/2018,21.001333,21.612667,20.834,21.577333,21.577333,68403000
14/02/2018,21.389334,21.744667,21.234667,21.487333,21.487333,59260500
15/02/2018,21.633333,22.274668,21.493334,22.271334,22.271334,88693500
16/02/2018,22.166668,22.874666,22.109333,22.365999,22.365999,84639000
20/02/2018,22.298,22.722668,22.1,22.318001,22.318001,60141000
21/02/2018,22.402,22.646,22.211332,22.219999,22.219999,48294000
22/02/2018,22.368668,23.162666,22.316668,23.077999,23.077999,104547000
23/02/2018,23.188667,23.666,23.139999,23.469999,23.469999,87261000
26/02/2018,23.566668,23.933332,23.490667,23.827999,23.827999,65100000
27/02/2018,23.75,23.999332,23.334,23.399332,23.399332,71961000
28/02/2018,23.504667,23.682667,22.814667,22.870667,22.870667,91045500
01/03/2018,23.000668,23.244667,22.004667,22.062,22.062,103284000
02/03/2018,21.798668,22.348,21.531334,22.341333,22.341333,76392000
05/03/2018,22.159332,22.516666,21.952667,22.223333,22.223333,57357000
06/03/2018,22.25,22.424667,21.802,21.879999,21.879999,64285500
07/03/2018,21.695999,22.166668,21.449333,22.153334,22.153334,75109500
08/03/2018,22.190666,22.219999,21.751333,21.940001,21.940001,53493000
09/03/2018,21.606667,21.899332,21.491333,21.811333,21.811333,82602000
12/03/2018,21.907333,23.147333,21.766666,23.034,23.034,123960000
13/03/2018,21.907333,23.147333,21.766666,22.789333,22.789333,89487000
14/03/2018,22.450666,22.653999,21.595333,21.775333,21.775333,119511000
15/03/2018,21.958668,22.190001,21.406668,21.706667,21.706667,98472000
16/03/2018,21.528667,21.826668,21.271334,21.423332,21.423332,91759500
19/03/2018,21.1,21.383333,20.644667,20.903999,20.903999,112264500
20/03/2018,20.991333,21.083332,20.584,20.703333,20.703333,71464500
21/03/2018,20.683332,21.496,20.679333,21.101999,21.101999,89376000
22/03/2018,20.926001,21.254667,20.545334,20.606667,20.606667,74097000
23/03/2018,20.75,20.75,20.030001,20.102667,20.102667,99823500
26/03/2018,20.489332,20.506001,19.424,20.278667,20.278667,125628000
27/03/2018,20.266666,20.284666,18.478666,18.612,18.612,208080000
28/03/2018,17.638666,17.912001,16.806667,17.185333,17.185333,315021000
29/03/2018,17.099333,18.063999,16.547333,17.742001,17.742001,227560500
02/04/2018,17.084,17.355333,16.306,16.832001,16.832001,241710000
03/04/2018,17.988001,18.223333,16.966,17.835333,17.835333,282666000
04/04/2018,16.851999,19.224667,16.799999,19.129333,19.129333,298450500
05/04/2018,19.289333,20.417334,19.213333,20.381332,20.381332,286816500
06/04/2018,20.066668,20.618668,19.700001,19.953333,19.953333,202804500
09/04/2018,20.024668,20.633333,19.280666,19.310667,19.310667,153747000
10/04/2018,19.931334,20.473333,19.578667,20.313334,20.313334,164847000
11/04/2018,20.049334,20.598667,19.977333,20.062,20.062,112243500
12/04/2018,20.154667,20.263332,19.578667,19.605333,19.605333,114132000
13/04/2018,20.24,20.263332,19.732,20.022667,20.022667,109908000
16/04/2018,19.933332,19.977333,19.267332,19.414,19.414,95077500
17/04/2018,19.257999,19.478001,18.834,19.179333,19.179333,105000000
18/04/2018,19.405333,20.016001,19.210667,19.556667,19.556667,98365500
19/04/2018,19.405333,20.067333,19.236668,20.005333,20.005333,91359000
20/04/2018,19.677999,19.998667,19.316668,19.349333,19.349333,84418500
23/04/2018,19.419333,19.441334,18.822001,18.891333,18.891333,73401000
24/04/2018,19,19.139334,18.563999,18.897333,18.897333,85279500
25/04/2018,18.9,19.010668,18.483334,18.712667,18.712667,60204000
26/04/2018,18.583332,19.052668,18.433332,19.032,19.032,65340000
27/04/2018,19.024668,19.631332,18.922001,19.605333,19.605333,65469000
30/04/2018,19.573999,19.915333,19.5,19.593332,19.593332,63423000
01/05/2018,19.567333,20.054667,19.548,19.994667,19.994667,69384000
02/05/2018,19.904667,20.456667,19.851999,20.076668,20.076668,134556000
03/05/2018,18.586,19.202667,18.348667,18.963333,18.963333,260281500
04/05/2018,18.866667,19.790667,18.634666,19.606001,19.606001,128541000
07/05/2018,19.833332,20.397333,19.677999,20.184668,20.184668,130173000
08/05/2018,20.053333,20.516666,19.933332,20.131332,20.131332,88950000
09/05/2018,20.027332,20.467333,20.003332,20.456667,20.456667,85911000
10/05/2018,20.5,20.865999,20.274,20.334667,20.334667,84774000
11/05/2018,20.513332,20.591999,19.938667,20.070667,20.070667,70194000
14/05/2018,20.221333,20.329332,19.441334,19.464666,19.464666,109302000
15/05/2018,19.000668,19.130667,18.700001,18.945333,18.945333,142788000
16/05/2018,18.922001,19.254,18.770666,19.098667,19.098667,85110000
17/05/2018,19.059999,19.279333,18.931334,18.969334,18.969334,66309000
18/05/2018,18.976667,18.976667,18.266666,18.454666,18.454666,108778500
21/05/2018,18.755333,19.432667,18.753332,18.966,18.966,137739000
22/05/2018,19.184,19.200001,18.228001,18.334,18.334,134187000
23/05/2018,18.517332,18.660667,18.266666,18.604668,18.604668,89776500
24/05/2018,18.559999,18.740667,18.326,18.523333,18.523333,62650500
25/05/2018,18.508667,18.642668,18.374001,18.59,18.59,58126500
29/05/2018,18.567333,19.1,18.41,18.917334,18.917334,84999000
30/05/2018,18.886,19.667334,18.773333,19.448,19.448,112345500
31/05/2018,19.147333,19.358,18.862,18.982,18.982,88795500
01/06/2018,19.057333,19.463333,18.922667,19.454666,19.454666,81366000
04/06/2018,19.622667,19.933332,19.57,19.782667,19.782667,71967000
05/06/2018,19.846666,19.853333,19.115999,19.408667,19.408667,89928000
06/06/2018,20.033333,21.478001,19.832001,21.299999,21.299999,281509500
07/06/2018,21.076668,22,20.905333,21.072666,21.072666,215179500
08/06/2018,21.266666,21.632,21.143333,21.177334,21.177334,123078000
11/06/2018,21.500668,22.310667,21.5,22.139999,22.139999,197752500
12/06/2018,22.98,23.664667,22.533333,22.851334,22.851334,335211000
13/06/2018,23.114,23.146667,22.653334,22.985332,22.985332,142047000
14/06/2018,23.175333,23.916668,23.106667,23.848,23.848,164715000
15/06/2018,23.589333,24.311333,23.416668,23.878,23.878,162724500
18/06/2018,23.693333,24.915333,23.633333,24.722,24.722,181098000
19/06/2018,24.344,24.666668,23.083332,23.503332,23.503332,191428500
20/06/2018,23.869333,24.292,23.466667,24.148001,24.148001,125755500
21/06/2018,24.133333,24.414,23.084667,23.167334,23.167334,119506500
22/06/2018,23.436001,23.483334,22.133333,22.242001,22.242001,153991500
25/06/2018,22.007999,22.564667,21.833332,22.200666,22.200666,103969500
26/06/2018,22.403334,22.903334,21.719999,22.799999,22.799999,111787500
27/06/2018,23,23.386,22.633333,22.966667,22.966667,125005500
28/06/2018,23.243999,23.801332,23.073999,23.328667,23.328667,125970000
29/06/2018,23.555332,23.590668,22.827333,22.863333,22.863333,97386000
02/07/2018,24.004667,24.318666,21.99,22.337999,22.337999,281397000
03/07/2018,22.116667,22.166,20.646,20.724001,20.724001,184239000
05/07/2018,20.917334,20.959333,19.747999,20.610666,20.610666,262146000
06/07/2018,20.33,20.804667,20.133333,20.593332,20.593332,132982500
09/07/2018,20.799334,21.234667,20.533333,21.233999,21.233999,113952000
10/07/2018,21.637333,21.845333,21.280001,21.497999,21.497999,142072500
11/07/2018,21.053333,21.462667,21.004667,21.264,21.264,73261500
12/07/2018,21.428667,21.548668,20.851334,21.114,21.114,85818000
13/07/2018,21.038668,21.305332,20.616667,21.257999,21.257999,88047000
16/07/2018,20.780666,21.010668,20.416668,20.673332,20.673332,117280500
17/07/2018,20.587334,21.649332,20.566668,21.512667,21.512667,104943000
18/07/2018,21.666668,21.700001,21.083332,21.59,21.59,84363000
19/07/2018,21.088667,21.569332,20.934,21.348667,21.348667,88729500
20/07/2018,21.415333,21.549334,20.780666,20.905333,20.905333,77433000
23/07/2018,20.122667,20.366667,19.524,20.213333,20.213333,164893500
